Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSizeScaleFactor	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrixScaleFactor	migModel.t:h3n2_2deme.rateMatrix_backward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_backward_NewZealand_HongKong	migModel.t:h3n2_2deme.rateMatrix_forward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_forward_NewZealand_HongKong	clockRate.c:h3n2_2deme	kappa.s:h3n2_2deme	freqParameter.s:h3n2_2deme.1	freqParameter.s:h3n2_2deme.2	freqParameter.s:h3n2_2deme.3	freqParameter.s:h3n2_2deme.4	gammaShape.s:h3n2_2deme
813000	-4654.063123146255	-4601.8756182478855	-52.18750489836965	-4601.8756182478855	6.907227687025801	40.56594666857136	31.727623688385492	8.838322980185865	0	10	39	20	0	1.0955044916294017	1.427781184415834	0.4016107482679288	32.887866233921315	4.499076959864163E-8	0.45145365275070015	0.12698629262556047	1.5994834446630318E-7	0.004382071499508251	2.0	0.25	0.25	0.25	0.25	0.24914421381455693
814000	-4648.715056026337	-4606.020275584206	-42.69478044213134	-4606.020275584206	6.669744161795956	38.236737968469185	29.272049412790658	8.964688555678517	0	9	38	21	0	1.1695923278275526	1.439684303507912	0.40495889476087166	50.86264625695039	2.6894425191394892E-8	1.0551557493866577	0.2967975027796445	9.561336298782342E-8	0.004007936790172096	2.0	0.25	0.25	0.25	0.25	0.24914421381455693
815000	-4661.5541651898975	-4609.341882201371	-52.212282988526574	-4609.341882201371	6.919353834007973	40.48534514567501	31.588100154712773	8.897244990962253	0	10	39	20	0	1.1040958473863238	1.4530034312758182	0.2743269940382959	37.97420454941579	2.1673813499514659E-7	0.7781471661418111	0.14691415616249834	1.1479776350128585E-6	0.004888041433106678	2.0	0.25	0.25	0.25	0.25	0.24914421381455693
816000	-4649.126455517067	-4603.366661461989	-45.759794055079055	-4603.366661461989	7.224818070620832	40.19369438365242	30.471083082443776	9.722611301208628	0	9	38	21	0	1.169180673856922	1.4468562525190474	0.3443858026283915	29.638024526889428	7.938703431969862E-8	0.809593056229629	0.19270218032136044	3.3352602255308776E-7	0.00397927589085131	2.0	0.25	0.25	0.25	0.25	0.24914421381455693
817000	-4654.162826743356	-4607.654374170577	-46.50845257277864	-4607.654374170577	7.120614524778632	40.363636239529086	31.239274849922474	9.12436138960662	0	10	39	20	0	1.3319761395420449	1.3136460160017258	0.34354912759529477	51.289301202403216	2.7592400720249987E-8	1.2337217620117653	0.322647067681523	1.0550644541522037E-7	0.003543430226697302	2.0	0.25	0.25	0.25	0.25	0.24914421381455693
818000	-4650.034884244816	-4603.6582951435175	-46.37658910129844	-4603.6582951435175	7.301600275768643	39.980925501162474	31.093776982129285	8.887148519033177	0	11	40	19	0	1.1392835405508017	1.1725948886381117	0.2713692046480246	64.27670341038238	2.4687889123720243E-8	1.5484918307470825	0.358361613704327	1.0667714722931262E-7	0.004311855096587541	2.0	0.25	0.25	0.25	0.25	0.24914421381455693
819000	-4652.159815560145	-4616.087867718359	-36.07194784178569	-4616.087867718359	7.352310950983758	40.573303030156815	34.29645853385664	6.276844496300187	0	12	41	18	0	1.1314957082853982	1.4107685376419705	0.1401705316907758	30.391960095805853	1.034878833012676E-8	0.9504995833598121	0.09443932751299973	1.0415702075716663E-7	0.004450185218398397	2.0	0.25	0.25	0.25	0.25	0.24914421381455693
820000	-4658.961686129032	-4608.978820588471	-49.98286554056177	-4608.978820588471	7.353349404963771	42.45637361832394	34.46894615932331	7.987427459000632	0	11	40	19	0	1.620575155470439	1.4069429841312213	0.16819334954404833	66.85300601674774	1.8223922775255584E-7	1.6671941185884942	0.19930513624806784	1.5244372242720648E-6	0.003945974917220266	2.0	0.25	0.25	0.25	0.25	0.24914421381455693
821000	-4663.2441346557625	-4609.660018205935	-53.58411644982786	-4609.660018205935	7.41114259230834	43.36524556566375	34.30763787058525	9.057607695078495	0	10	39	20	0	1.2660974262780031	1.3692634088165463	0.23457544336334404	66.91999179213492	6.757303849890839E-8	1.6725216841547592	0.28652815307063695	3.944372339767492E-7	0.004189316992613629	2.0	0.25	0.25	0.25	0.25	0.24914421381455693
822000	-4657.279444566388	-4604.194253127228	-53.08519143915996	-4604.194253127228	7.351208017309045	43.92562009079176	35.840531388020906	8.085088702770845	0	11	40	19	0	1.3532082652942492	1.5212660330143801	0.2946058123466779	47.716987838196616	1.1674380072422109E-7	1.1936868052764111	0.23116737199419451	6.028339264324084E-7	0.0036588436233104898	2.0	0.25	0.25	0.25	0.25	0.3850348041446573
823000	-4649.538920213199	-4603.380463560384	-46.15845665281519	-4603.380463560384	7.434817010904381	43.31727115094192	34.431913886011586	8.885357264930345	0	10	39	20	0	1.3590770358268047	1.348967270582746	0.27536714621209174	37.06187691762484	1.4221998645894456E-8	0.9263259607973002	0.18909260576554504	6.967065955212822E-8	0.003746016069193841	2.0	0.25	0.25	0.25	0.25	0.21998408293037375
824000	-4665.536367248541	-4611.069599718767	-54.466767529774465	-4611.069599718767	7.42176836879766	43.77752043271335	34.64604124055083	9.131479192162516	0	10	39	20	0	1.4677993386308246	1.3442254840658328	0.2042482250438545	72.3784280069739	1.2928627047916173E-7	1.8958374119078876	0.2880628517640549	8.508759353017762E-7	0.0037238835676948164	2.0	0.25	0.25	0.25	0.25	0.21998408293037375
825000	-4668.821398566607	-4608.252334397852	-60.56906416875526	-4608.252334397852	7.242787350605091	45.05283778680291	35.02114212325589	10.03169566354704	0	10	39	20	0	2.281265079044834	1.3419468875505691	0.17653491315656877	213.13145834669916	1.6211732472787643E-8	1.2647978168750822	0.1663858494207703	1.2323502215318231E-7	0.0036061098126703847	2.0	0.25	0.25	0.25	0.25	0.21998408293037375
826000	-4669.812340678201	-4613.916479659266	-55.8958610189343	-4613.916479659266	7.282797676909995	45.46202587163094	37.75608890641374	7.705936965217216	0	12	41	18	0	1.9509719156462932	1.332435605419431	0.1725957637564563	219.45791710437544	2.561617105966845E-9	1.311637732168632	0.16990173126165392	1.977562928055369E-8	0.0037173822872128962	2.0	0.25	0.25	0.25	0.25	0.21998408293037375
827000	-4664.4677892113195	-4603.566095571622	-60.90169363969767	-4603.566095571622	7.231492290375053	46.16097903607019	36.727174109660965	9.433804926409216	0	10	39	20	0	2.046566179421088	1.153683229039699	0.16785511540815468	182.55451493161112	8.096458960337962E-10	0.6267968696550147	0.09119579642410854	5.564768696168263E-9	0.004002929684341805	2.0	0.25	0.25	0.25	0.25	0.2625959457998004
828000	-4662.303873283486	-4616.717719438268	-45.586153845217666	-4616.717719438268	6.950767558496278	42.87483537210249	33.74874259569846	9.126092776404029	0	9	38	21	0	2.309702887439714	0.8371974824770415	0.12114706663530969	207.62392796873442	3.446339473104564E-9	0.7138613918442474	0.10329965798541631	2.3816232706070747E-8	0.004290773397139986	2.0	0.25	0.25	0.25	0.25	0.2625959457998004
829000	-4656.509531134109	-4608.7912452355185	-47.71828589859103	-4608.7912452355185	6.9529017314071515	41.86091958411811	31.243505389597484	10.617414194520624	0	9	38	21	0	2.0535880802843183	0.840017541817791	0.20527586742418458	75.8164348972421	7.819516676893256E-10	0.46797320558042593	0.11435904719194	3.1998555210358953E-9	0.004072918534245407	2.0	0.25	0.25	0.25	0.25	0.2625959457998004
830000	-4658.987941563849	-4612.956995033137	-46.03094653071145	-4612.956995033137	6.902833084156262	41.38402384236106	32.060331525923	9.32369231643806	0	9	38	21	0	1.935142859413637	0.7660919221032486	0.16959002580533752	225.00035398949925	2.3259059008992696E-9	0.9847959785334676	0.21800461614836703	1.0506854479145489E-8	0.004005799326799808	2.0	0.25	0.25	0.25	0.25	0.2625959457998004
831000	-4664.565564708529	-4618.810253637696	-45.75531107083228	-4618.810253637696	7.15156877222086	42.45659418964682	33.21086566171616	9.245728527930641	0	10	39	20	0	2.112738882223201	0.9456349678373686	0.168037126147079	165.1389501008817	1.2320640611062402E-9	0.729470351366434	0.1296251784485582	6.9334847929856124E-9	0.0038147792553650706	2.0	0.25	0.25	0.25	0.25	0.2625959457998004
832000	-4659.091528707806	-4611.496712726223	-47.59481598158209	-4611.496712726223	7.093737791789069	43.317214121635686	33.93062854461815	9.386585577017517	0	10	39	20	0	1.953420809870597	0.954273456722173	0.21898559075232207	174.66538709778774	1.765724910819731E-10	0.956706937179089	0.21954402308813534	7.694499023792634E-10	0.004355549506312466	2.0	0.25	0.25	0.25	0.25	0.2625959457998004
833000	-4657.885870059286	-4605.85174492211	-52.034125137176375	-4605.85174492211	7.131932229376578	43.8315677645155	32.98692019816831	10.844647566347167	0	10	39	20	0	1.7297515462973754	0.8630188036498141	0.22005784374931892	147.90376864727332	1.4879012873685547E-10	0.8061762479198109	0.20556377920026814	5.835223898842745E-10	0.0037018286034193643	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
834000	-4659.943750475574	-4606.027099879835	-53.91665059573892	-4606.027099879835	7.107428157063867	44.576876743506304	33.655199849368444	10.921676894137862	0	9	38	21	0	2.0862205114058767	0.8456303874873575	0.2579765349961724	246.31204610213297	7.616339210951502E-11	0.9410914362832109	0.2870988453575925	2.496586706340417E-10	0.0037940270405304854	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
835000	-4667.7843816098675	-4610.377365402166	-57.40701620770156	-4610.377365402166	7.302618375270114	45.45495744592842	34.969556049378795	10.48540139654964	0	10	39	20	0	3.1200033565241423	0.852123426421012	0.14232719917172043	199.010676713074	5.911637194952042E-11	0.8162434819941828	0.13633429739438507	3.539340738548971E-10	0.003701130911741243	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
836000	-4658.989539874863	-4610.76816410997	-48.22137576489339	-4610.76816410997	7.304809884059425	44.9226960093527	36.69476338608747	8.227932623265232	0	11	40	19	0	3.052410973800602	0.6854252218929476	0.14141785185492722	495.54943165819384	1.0791206179785772E-10	1.3004313724925178	0.2683067463942397	5.230290796567847E-10	0.0037190352484448813	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
837000	-4658.6126354077705	-4606.442093844403	-52.17054156336779	-4606.442093844403	7.358119074772885	45.25612417285114	35.691209405359814	9.564914767491327	0	10	39	20	0	3.3725413775027793	0.7120321488628506	0.13316929934307165	310.90678010210047	5.322017129642433E-11	0.8832574202127392	0.16519306323056998	2.8455862663524283E-10	0.0035217010477148346	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
838000	-4656.464922918697	-4604.944092889588	-51.520830029109064	-4604.944092889588	7.69261602465278	46.197344232930945	36.10426879054924	10.09307544238171	0	10	39	20	0	4.322307459412536	0.5404815456136389	0.14234832327310162	326.67453248935476	2.3504924277074355E-11	0.9313969788248665	0.24530494947209275	8.924571439054848E-11	0.003522773377460494	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
839000	-4663.413944859607	-4610.119104831908	-53.294840027699124	-4610.119104831908	7.943343122661736	47.60843621357107	35.82636523088206	11.782070982688994	0	9	38	21	0	3.712795871023762	0.600407328882678	0.11177836855226472	261.773861107621	3.7089041428171505E-12	0.7419123102829155	0.13812247729652666	1.9922040894965504E-11	0.004027999283337088	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
840000	-4671.652341472625	-4617.797815906448	-53.85452556617709	-4617.797815906448	7.959840390026854	46.69312025435759	35.580155499594625	11.112964754762967	0	9	38	21	0	3.336762526941431	0.5806101536006731	0.25071823411857685	377.47103810352684	3.5720066347572217E-12	1.0888185248344098	0.47017203562345794	8.272008329031805E-12	0.0033367591670067824	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
841000	-4663.078010976329	-4613.033348883901	-50.04466209242765	-4613.033348883901	7.981583504431669	46.449763272561796	35.35769254022427	11.092070732337554	0	9	38	21	0	3.671618750305421	0.4717897021536748	0.19000129025026866	484.95403642601303	3.3820802570206944E-12	0.6727022942256128	0.27091372124851865	8.397998955785307E-12	0.0035757763713124796	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
842000	-4665.747931568527	-4614.2085458228585	-51.53938574566882	-4614.2085458228585	7.918650576064897	47.16646287018123	35.30954653917819	11.856916331003028	0	10	39	20	0	3.6063439271415945	0.4703082986861144	0.16772501141142007	703.855899009515	1.2317909151014339E-11	1.018701654335777	0.3632973244904073	3.4539958277142346E-11	0.003789672437280082	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
843000	-4666.680857067313	-4619.820380333924	-46.860476733389106	-4619.820380333924	7.671759762433119	44.756131123841186	34.38017535294047	10.375955770900726	0	10	39	20	0	4.367261282894747	0.47084424296669786	0.10714999732757795	640.738805402456	4.7472349935481293E-11	1.2060259655536492	0.2744552597093198	2.0860553639481E-10	0.0037299748592240023	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
844000	-4657.375783868794	-4613.331725319831	-44.04405854896285	-4613.331725319831	7.704316537756174	43.35613476614371	35.41628795201689	7.939846814126827	0	11	40	19	0	3.2857468227970124	0.5932268924588623	0.07292994697488997	1609.680551936145	2.7647868498344036E-10	0.7622532497641215	0.09370965779436566	2.248933365882054E-9	0.0036075091536636695	2.0	0.25	0.25	0.25	0.25	0.2917162075383509
845000	-4658.267299017382	-4605.622760885842	-52.64453813154081	-4605.622760885842	7.450666003487745	44.60291349409607	33.195775877855986	11.407137616240087	0	10	39	20	0	4.813127283892579	0.43692741018797693	0.10228836446455858	764.6544809923914	5.459586985990408E-11	0.4971766294526123	0.11639321107098857	2.3320767860271076E-10	0.0033699786658166423	2.0	0.25	0.25	0.25	0.25	0.20042747498529828
846000	-4652.0422125275545	-4602.816094443845	-49.22611808370946	-4602.816094443845	7.390021277410262	43.68623953727157	32.347163464339886	11.339076072931693	0	9	38	21	0	4.6275085395958255	0.41880877076557965	0.15039896458328245	1350.6552918597529	1.5162676472098217E-10	0.7370855418915347	0.2646957514933338	4.2222776681944597E-10	0.0037808373142862598	2.0	0.25	0.25	0.25	0.25	0.20042747498529828
847000	-4657.865310700741	-4603.071988218462	-54.79332248227911	-4603.071988218462	7.253125718650595	45.32851212399216	34.2681687619042	11.060343362087966	0	10	39	20	0	5.190345096092331	0.41913047862311786	0.1322174888830883	486.7291831016899	1.465099923939671E-11	0.6800575489102045	0.21452866350420496	4.64437827052146E-11	0.003370527100014748	2.0	0.25	0.25	0.25	0.25	0.20042747498529828
848000	-4654.961912465842	-4607.219879380568	-47.74203308527343	-4607.219879380568	7.1728072734107196	43.67021877786898	33.766530532661285	9.90368824520771	0	10	39	20	0	3.6968856900735685	0.5535589242531463	0.1374897660552958	269.33271964772825	8.091346481875489E-12	0.6258180175676228	0.15543706199778132	3.257723962134819E-11	0.0040571020299804104	2.0	0.25	0.25	0.25	0.25	0.20042747498529828
849000	-4647.415496086055	-4610.006975627008	-37.40852045904724	-4610.006975627008	7.102066158424729	41.18369274167745	32.48043945370414	8.703253287973293	0	10	39	20	0	2.8622057870603377	0.5524367557617482	0.13277140348474747	573.0937485937504	3.5051470745242544E-11	1.3343381640031868	0.3206918238336221	1.4584255551237042E-10	0.004113324570468493	2.0	0.25	0.25	0.25	0.25	0.20042747498529828
850000	-4643.453080583782	-4604.9862547666735	-38.466825817108784	-4604.9862547666735	7.168182856213906	41.57641406367203	33.32321330908262	8.253200754589425	0	10	39	20	0	2.8589011584628894	0.7826746266199732	0.10307470875784047	545.6029994932558	2.4062196611629488E-11	0.750607195001218	0.09885157303541457	1.8271088005602494E-10	0.004456367417004143	2.0	0.25	0.25	0.25	0.25	0.20042747498529828
851000	-4639.2958897203325	-4605.9983840416835	-33.29750567864916	-4605.9983840416835	6.743011379405183	39.928867231655445	33.16462554413829	6.764241687517169	0	11	40	19	0	3.135689696394009	0.4732820838259812	0.10343938714900368	1695.8686902572165	2.3193562076329546E-11	2.324846982009826	0.5081129314895604	1.0612105981467264E-10	0.004147431323867427	2.0	0.25	0.25	0.25	0.25	0.20042747498529828
852000	-4642.280433762997	-4605.152270861627	-37.128162901370274	-4605.152270861627	6.71672328480928	40.22241628139051	31.169781336266045	9.052634945124472	0	10	39	20	0	2.8290931369133374	0.6114033296165399	0.11904199105084655	598.2847220232206	4.5827824189833045E-12	0.8082490803988773	0.15736842626624656	2.3537311541418542E-11	0.00447374918545072	2.0	0.25	0.25	0.25	0.25	0.24486452117602067
853000	-4647.1267184521585	-4610.998021179188	-36.128697272970825	-4610.998021179188	6.988072756141065	39.79283667022839	31.02005806459667	8.772778605631714	0	10	39	20	0	2.8129096894286216	0.4481056189017456	0.1792106346138321	508.1954189923968	6.05350087707092E-12	0.7043879815416378	0.28170549946643714	1.513642180268668E-11	0.003981677357086456	2.0	0.25	0.25	0.25	0.25	0.24486452117602067
854000	-4645.8149294593095	-4609.579363703819	-36.23556575549051	-4609.579363703819	6.509420204811296	38.47702499938133	28.595967506718377	9.881057492662947	0	10	39	20	0	3.5739425651081236	0.44937740683817373	0.13740848720349466	1454.1216085608196	1.9257485973120536E-11	0.8386430380212425	0.2564362814077565	6.297921827788903E-11	0.00411695333645122	2.0	0.25	0.25	0.25	0.25	0.24486452117602067
855000	-4644.240062054314	-4615.4619392822015	-28.778122772112276	-4615.4619392822015	6.482145332453951	37.832435358733456	29.688732908348612	8.14370245038484	0	10	39	20	0	3.3115464540013497	0.5015210575418991	0.11585497298997904	2490.636715914119	6.384567874592505E-12	1.0878211746358504	0.2512945187647175	2.7637961062669504E-11	0.0042505917076854655	2.0	0.25	0.25	0.25	0.25	0.24486452117602067
856000	-4643.397027131708	-4616.269779466287	-27.127247665420526	-4616.269779466287	6.363705617595047	36.708456601442364	28.73633178366719	7.972124817775177	0	10	39	20	0	4.621250354921043	0.35049481361801793	0.09133374789578168	2346.163883495904	1.0922611689688294E-11	1.0286535837582436	0.26805186108533624	4.191570844949521E-11	0.004384082787363656	2.0	0.25	0.25	0.25	0.25	0.2423750304721992
857000	-4647.109133370454	-4621.511289880216	-25.597843490237928	-4621.511289880216	6.3909488511322055	36.139822936007846	28.99541730009168	7.144405635916146	0	10	39	20	0	3.267239953437503	0.6192271795252937	0.09084160288528154	2359.6214906835244	1.1044777794206186E-11	1.2433439919725555	0.18240052262427864	7.528738358598476E-11	0.005403995791513317	2.0	0.25	0.25	0.25	0.25	0.2423750304721992
858000	-4644.504781253185	-4612.768533489734	-31.736247763450606	-4612.768533489734	7.227374928550845	38.81025403941531	31.57249988270279	7.237754156712526	0	10	39	20	0	3.011937422479282	0.6267199993842224	0.11619423319778718	2354.067785228475	2.8096261098275828E-11	1.6892946874916661	0.31319616583330495	1.5154356850255213E-10	0.004198293858905624	2.0	0.25	0.25	0.25	0.25	0.2423750304721992
859000	-4640.326191331952	-4611.208335925668	-29.117855406284598	-4611.208335925668	6.8289801594796415	38.257523926578585	30.58142469652401	7.6760992300545645	0	10	39	20	0	2.99580363579919	0.6267075480468465	0.11619192471297725	2027.2281661782627	8.118699971388066E-12	1.4547813075460096	0.26971725597853696	4.37900530950439E-11	0.00430550061625379	2.0	0.25	0.25	0.25	0.25	0.2423750304721992
