#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:NorthAm" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:NorthAm" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:NorthAm" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.NorthAm" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:NorthAm" name="distribution" x="@birthRate.t:NorthAm">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:NorthAm" name="distribution">
#            <parameter id="ucldStdev.c:NorthAm" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.base.inference.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@NorthAm" id="treeLikelihood.NorthAm" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:NorthAm">
#            <siteModel id="SiteModel.s:NorthAm" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:NorthAm" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:NorthAm" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:NorthAm" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:NorthAm" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:NorthAm" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:NorthAm">
#                <LogNormal S="@ucldStdev.c:NorthAm" id="LogNormalDistributionModel.c:NorthAm" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="198" id="rateCategories.c:NorthAm" spec="beast.base.inference.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:NorthAm" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
863000	-25733.640238959913	-26347.81584817277	614.1756092128554	-26347.81584817277	0.0022806859217316205	0.07215358629926477	615.4731475456938	1543.096334167483	0.5949051789248659	0.9047126095283353	0.376832739161365	0.6443183470131373
864000	-25728.002305096088	-26348.12542200964	620.1231169135531	-26348.12542200964	0.0018246283265472146	0.06844286009283766	620.9442982447813	1591.4490640213512	0.45870027989213447	0.9456245785178674	0.19251383203279518	0.46635149050242913
865000	-25723.922244506903	-26347.35855955992	623.4363150530203	-26347.35855955992	0.002250256133962309	0.06633181644010228	624.5123259076893	1491.6822277915915	0.5304627694105909	0.9234371326462985	0.2744901200592116	0.5587105052041312
866000	-25731.619093752437	-26354.16086124173	622.5417674892907	-26354.16086124173	0.001997806573325447	0.06699058289209084	623.5293131599224	1463.5102489074761	0.5052426181301928	0.9541852679368149	0.284598591671153	0.5530536357282375
867000	-25741.264057220294	-26364.83171621129	623.5676589909957	-26364.83171621129	0.0018083124766102789	0.06463327702974386	624.6464533639696	1896.9267260090978	0.5312613103435451	0.9729032061257936	0.32954091054100076	0.5952441500687838
868000	-25733.997375795007	-26360.88917868803	626.8918028930223	-26360.88917868803	0.0016641730423568573	0.06391587573451508	627.8154635095393	1418.8345419067477	0.4872284267462322	0.9928874375936059	0.2679791337560419	0.538686763477645
869000	-25729.376014163223	-26353.077458707066	623.7014445438429	-26353.077458707066	0.0018200186434311264	0.06585462625881115	624.7999411391515	1367.9486030804483	0.5369220244334267	0.9924996715889531	0.3310114237001717	0.5882006504133102
870000	-25716.995755395383	-26345.002314767833	628.0065593724494	-26345.002314767833	0.0018044742131652848	0.06334978337602565	628.8148033338416	1676.7737296685718	0.4551324485496173	1.0241558180460577	0.2534806985681001	0.49653977360573426
871000	-25716.628559986995	-26343.10182397366	626.4732639866633	-26343.10182397366	0.0017529124250375081	0.06426287442723515	627.4897157389553	1629.7140388997084	0.5134489530403074	0.9990761983165982	0.3304548581230582	0.5842060966500452
872000	-25710.35293520158	-26335.79105332294	625.4381181213603	-26335.79105332294	0.0017583472457150002	0.06488032068022911	626.57715421111	1450.3112232658982	0.5486157862148173	1.0046880252543557	0.3744189998807231	0.6184344417989331
873000	-25719.962143650606	-26342.665947313522	622.7038036629167	-26342.665947313522	0.001872152425564437	0.06709408838608666	623.3767037839108	1461.6154292667575	0.4182877387102038	0.9832724656815456	0.20431282123673358	0.4578628647408973
874000	-25720.57592055243	-26342.473666923695	621.8977463712663	-26342.473666923695	0.0017401086444445242	0.06710283545158947	623.1215670940876	1581.959519517129	0.5732669118039686	0.9594783179725875	0.33503142592621876	0.6000701710514862
875000	-25714.17436378553	-26332.51579916817	618.3414353826423	-26332.51579916817	0.0017428228011946208	0.06992946611942767	619.2173261048619	1364.6113623863855	0.4738722573824536	0.9490435022076007	0.20685951191629914	0.49498224603141316
876000	-25706.281776584176	-26325.103885886707	618.8221093025325	-26325.103885886707	0.0018304446328607944	0.06895743976231053	619.9824985966807	1273.146603561904	0.5547997524055399	0.9115323618641737	0.28321549172014143	0.583128359607979
877000	-25708.104334053438	-26330.025047392726	621.9207133392885	-26330.025047392726	0.0016389120799824174	0.06718358609151014	623.2139648718608	1434.624363112372	0.5936418339256508	0.9606748769496091	0.31822327862453353	0.6138942994178882
878000	-25714.994148752234	-26334.755013842976	619.7608650907431	-26334.755013842976	0.0016300081210488756	0.0685217050167182	621.2925876773012	1458.0591023770826	0.6648067759214259	0.9850219257957741	0.4642366983243427	0.7277282391473061
879000	-25716.729469402024	-26339.296532671262	622.567063269237	-26339.296532671262	0.0016358995554329224	0.06673477716604467	623.9110872914769	1492.079632973889	0.6086437475676191	1.0255325977946428	0.38761849999810033	0.6486524610917898
880000	-25724.543967396745	-26345.209296237725	620.6653288409799	-26345.209296237725	0.0017920458238802135	0.06801680661350605	621.9212572616677	1388.6958056831836	0.5826686300423101	0.9780898400167858	0.25123482969571126	0.5318149816228
881000	-25717.127234448453	-26341.60101549681	624.4737810483567	-26341.60101549681	0.0017093990124093295	0.06561074894760172	625.5854922994091	1529.258000229863	0.5407270558499067	0.9804927476696588	0.24159859608800935	0.5116846112067087
882000	-25701.90961950401	-26333.060965719862	631.1513462158521	-26333.060965719862	0.0015113392390631178	0.0610459534184638	632.7091144207138	1585.946758724411	0.6726828038729652	1.0076806970713148	0.392793847771178	0.646855230881688
883000	-25717.883424567764	-26340.315238939867	622.4318143721038	-26340.315238939867	0.0019432088591824935	0.06614674394373365	623.9892308157063	1695.0519550698878	0.6725763052174428	0.9849644414513147	0.34973055147827276	0.6312884203132704
884000	-25707.641833321883	-26335.072455743586	627.4306224217047	-26335.072455743586	0.0018484410479198419	0.06336612277575802	629.0401089025694	1567.42075082491	0.6883785649508053	0.978188406969376	0.3527494434283727	0.627157268595359
885000	-25713.175034216656	-26334.10228654257	620.9272523259116	-26334.10228654257	0.0019298879430631444	0.06772464062806906	622.445548342683	1482.1801635523975	0.6607542523032569	0.9514516209916991	0.32529282130024223	0.6096761033670086
886000	-25727.118015518252	-26341.969247047058	614.8512315288061	-26341.969247047058	0.002364249695820455	0.07120660591872584	616.4804431825098	1200.9558626863586	0.6943842736099045	0.925684160979938	0.3526182463880294	0.6655887558758429
887000	-25713.686076545928	-26331.28388183046	617.5978052845326	-26331.28388183046	0.0021621788867773246	0.06988459008247647	619.1674453609751	1333.0135147404612	0.6762791560236809	0.9475261450734457	0.3508255940987445	0.6590985762208357
888000	-25715.099239421637	-26334.35075872949	619.2515193078541	-26334.35075872949	0.001974454396271067	0.0670972221469919	620.7864399966381	1163.1915743044315	0.6657728193827102	0.9552584069926903	0.32667322336799426	0.6473420471993346
889000	-25715.652359402287	-26332.79335267433	617.1409932720428	-26332.79335267433	0.0019587488768791064	0.07023428918534406	618.8527288956641	1407.7615807385926	0.7196228552286117	0.9126571711510235	0.3341099396888615	0.6885240424712561
890000	-25733.866781088473	-26348.020585397924	614.1538043094502	-26348.020585397924	0.002184255514175534	0.07251981805226947	615.6607502482734	1393.9666254355868	0.657332540932945	0.9056447991019639	0.2939642125686271	0.6277984520304337
891000	-25719.435153780385	-26331.149355685717	611.7142019053326	-26331.149355685717	0.0021021869596171572	0.07441648160636652	613.1233024748103	1319.5697033456206	0.6279936435867927	0.8757084274180923	0.26960367601458407	0.6001299211962376
892000	-25716.671741863254	-26329.540737518164	612.868995654908	-26329.540737518164	0.002460656763796974	0.07137144126293438	614.6028132270775	1733.967585299943	0.7264063023720686	0.862009155453894	0.3699576672187883	0.7168792693425923
893000	-25716.751406495136	-26337.426545938837	620.6751394437025	-26337.426545938837	0.0019763815053152308	0.065879424693107	622.2557476574032	1898.8845570609421	0.6796052511290247	0.8907280072316546	0.335705355637566	0.6593411719197179
894000	-25720.554527744705	-26331.487553587594	610.9330258428874	-26331.487553587594	0.0030109097461642293	0.07451515516084686	612.9953841301113	1328.2502490817112	0.8287091188621366	0.8245846498238913	0.39304363867553443	0.7733903433678488
895000	-25734.582101613854	-26337.043926669496	602.4618250556398	-26337.043926669496	0.003318293491371656	0.08117170377462593	604.2326553969494	1128.3640496619705	0.7378040680419166	0.8412843284771853	0.32253376855285526	0.6878987629933896
896000	-25734.464125555078	-26348.14090459037	613.6767790352923	-26348.14090459037	0.0020542254575400716	0.07183442576247483	615.5780954275821	1588.175876381287	0.7782523678518365	0.8673640107198272	0.3374940503014653	0.7081244912328049
897000	-25732.66823488906	-26339.87477777506	607.2065428860002	-26339.87477777506	0.0022344644492532833	0.07732473442770471	609.249291517908	1228.9180757232189	0.8225350453746771	0.8526113352330694	0.3622962724636537	0.7299699822058257
898000	-25723.197868488325	-26332.536535852898	609.3386673645745	-26332.536535852898	0.0027323277313937764	0.07553010219925055	611.5308398257363	1377.7652775069184	0.8697801822283209	0.8372264997547975	0.43831528664610825	0.8049066580705231
899000	-25740.980799635694	-26350.152612290745	609.1718126550501	-26350.152612290745	0.0021966867871907525	0.07593212275074551	611.0969986781591	1338.0071650684733	0.7856947480009332	0.8612120140701733	0.374714850544885	0.7207595525227796
900000	-25732.246153673193	-26341.321303464887	609.0751497916938	-26341.321303464887	0.002166181561665476	0.075610184211234	610.6683582192136	1142.1883876670292	0.683430407116124	0.8994925798974301	0.3083281553653838	0.6266172486206844
901000	-25713.14562223569	-26332.45720686288	619.3115846271904	-26332.45720686288	0.0019407550505647583	0.06845134132956913	621.2438938684967	1528.6093568903457	0.787918226469357	0.8767386205263809	0.43350660116448825	0.7624539529778414
902000	-25713.21934581144	-26335.73016059286	622.510814781418	-26335.73016059286	0.0021200001038161	0.06605037797331334	624.0005924364543	1302.4169813743133	0.6521639572701985	0.9491294778582886	0.3945346410689499	0.6685901260984273
903000	-25715.955579827772	-26337.648118761055	621.6925389332814	-26337.648118761055	0.0018932866200971816	0.06712120231979875	623.1608544998701	1565.7563930213914	0.6457149303140033	0.9472570618014593	0.4015127301838029	0.6733113895004863
904000	-25738.45497057692	-26348.11863663133	609.6636660544098	-26348.11863663133	0.0022194904297944303	0.07525060744752075	611.530160959121	1451.2880628119879	0.7674188099407881	0.8938072202454763	0.524270230954945	0.7953930157116522
905000	-25718.468343734978	-26336.363211387696	617.8948676527182	-26336.363211387696	0.002024452817596137	0.06950515173946903	619.8025696435728	1366.6930030145425	0.7802420764480726	0.8798482490676992	0.5794760517339731	0.8212538703078539
906000	-25720.69950974636	-26338.346406020602	617.646896274244	-26338.346406020602	0.002249234729742743	0.0700183774128319	619.1342374054726	1383.4055804783447	0.6514311330877741	0.9485824539302934	0.3605597420468961	0.6347933141646935
907000	-25733.22017688416	-26346.404158642665	613.183981758507	-26346.404158642665	0.0027335209245157397	0.07325717524229955	614.6388028814827	1391.2425732719087	0.6416670897062838	0.9291540901442105	0.3501052401288614	0.6291647431226922
908000	-25736.750118934706	-26353.420329407407	616.6702104727018	-26353.420329407407	0.002149409841129095	0.07058233758696512	618.2994319936811	1453.6546182234952	0.6943872805335305	0.9552674299938662	0.4623957594035317	0.686106609682592
909000	-25714.55498608856	-26338.638272554825	624.0832864662659	-26338.638272554825	0.0018668488512034254	0.06549723263242709	625.6083573585005	1598.3855010046727	0.6627984545636036	1.0015184929245806	0.5446075852697249	0.7160279809972692
910000	-25709.90853021338	-26335.297540905092	625.3890106917116	-26335.297540905092	0.002042694094793643	0.06317694801109183	626.8359930334055	1946.1024932564303	0.6393182567537381	1.0197952954017169	0.4751503653897294	0.6671593789720167
911000	-25711.97866311564	-26343.16105840883	631.1823952931908	-26343.16105840883	0.0017974257059223742	0.06110353843076996	632.5553595689188	1554.0356333574123	0.617232289805517	1.038251797924039	0.45911116418326126	0.6437213778921388
912000	-25720.6282791746	-26347.581631250454	626.9533520758531	-26347.581631250454	0.001986134646842175	0.06395704497453207	628.0490295964478	1489.3672504602744	0.5361111567252589	1.0209743055498532	0.3631820201067313	0.5736271116112222
913000	-25716.035796297918	-26344.389340667087	628.3535443691674	-26344.389340667087	0.001940016455144072	0.06250921758027468	629.623953446816	1394.9990825858315	0.5869204249317518	1.0156410872763555	0.4638642181195892	0.6447287437464101
914000	-25708.10238320702	-26338.901333233545	630.7989500265248	-26338.901333233545	0.0018135504709881514	0.061174178302038154	632.2406348555846	1744.2995759402045	0.6377319488328249	1.0666699257875198	0.5633773988451882	0.7107006230120401
915000	-25691.557637643924	-26323.205314639075	631.64767699515	-26323.205314639075	0.0018768018347380781	0.0607329106677059	633.1743765503315	1691.3332899734924	0.6632900730429317	1.0393251138584456	0.5297043899657866	0.7069008923741594
916000	-25708.518456694477	-26335.5160952838	626.9976385893226	-26335.5160952838	0.0020238215927710205	0.06382735080662111	628.0481170446742	1669.4530103657496	0.5231520158000191	1.060883425097672	0.30806456820023304	0.5391370352675092
917000	-25715.31010579162	-26342.623859711643	627.3137539200216	-26342.623859711643	0.0018824930138413717	0.06262371943997347	628.4404536280367	1898.646345940046	0.5450507989474291	1.0538943186360599	0.35806619952039687	0.5783847422047289
918000	-25713.13648474811	-26345.632323825088	632.4958390769791	-26345.632323825088	0.001627750346847031	0.06017260394727495	633.3979952688949	1857.9481205716463	0.4812036208148469	1.0825248189914611	0.3059459514839793	0.5157097177868905
919000	-25711.766577746886	-26346.950060173484	635.1834824265978	-26346.950060173484	0.001735237682981412	0.0589045176509406	636.2677350112796	1688.4080360113635	0.5328280385793819	1.095647778483879	0.3661017314151977	0.5739024404332635
920000	-25719.389788616645	-26349.394283218215	630.0044946015689	-26349.394283218215	0.001845039206104386	0.06062846027684993	631.0835589192079	2013.1844201584797	0.5313387684646982	1.11198361960658	0.3639706261651513	0.5858147789813603
921000	-25718.283744902375	-26348.36380507194	630.0800601695631	-26348.36380507194	0.0017196423408369483	0.06161684109049945	631.1814136779591	1432.1094822906828	0.53774408413679	1.09222403580718	0.3352404528582221	0.5650920232505597
922000	-25704.55863050725	-26341.555660511807	636.9970300045587	-26341.555660511807	0.0016798503855026807	0.05716575724380763	638.0194322454629	1474.399047769358	0.5151424675443547	1.096958478738134	0.28897578781033084	0.5217490676517595
923000	-25694.473025752424	-26330.040072653403	635.5670469009796	-26330.040072653403	0.0016612450404967503	0.05862270973551662	636.4057907137891	1553.0820662943102	0.46355592979206045	1.096556652940609	0.24474851640886428	0.4782415395250606
924000	-25698.277497941082	-26328.184530132592	629.9070321915086	-26328.184530132592	0.001988897485042567	0.06196973831501452	631.2101986808092	1554.5835000081581	0.5965647588486801	1.0541560334079583	0.4141828174651236	0.6258929031835486
925000	-25705.44945190709	-26330.344710503152	624.8952585960623	-26330.344710503152	0.001947339706355035	0.06392164290503018	626.2613245194837	1263.7682072888338	0.615182648109705	1.0235823184364095	0.4506328344138042	0.651040122032412
926000	-25689.993559937397	-26324.624542790636	634.6309828532405	-26324.624542790636	0.0022021240311425033	0.05898041511981131	636.1388479456247	1666.7394392640767	0.6576094990647069	1.0277340244644337	0.5855384434180334	0.7379000308899661
927000	-25701.020315277612	-26326.60181112695	625.5814958493386	-26326.60181112695	0.001860492077016112	0.0642332575713201	627.0619302175911	1373.4587640316497	0.6493547647110669	1.0517004573443482	0.5717661799799549	0.7502766771479391
928000	-25697.65989369907	-26325.918814921013	628.2589212219433	-26325.918814921013	0.001762988340286545	0.06294784210531668	629.5577184346198	1657.4191267566896	0.5952762945336433	1.0509210379897356	0.4688961117223072	0.6763271058670975
929000	-25701.191979798685	-26334.253628975483	633.0616491767986	-26334.253628975483	0.001470263862928567	0.06003706967942569	634.3188960008778	1709.2161551053723	0.5830554421544485	1.0192328810624178	0.47472211565597505	0.6788470003952157
930000	-25702.343244680644	-26330.126687035492	627.7834423548479	-26330.126687035492	0.001675778207328229	0.06333527467776483	629.067848682881	1595.5176462123536	0.5910370432139515	1.0048056300643504	0.4670037608744728	0.6728663746574147
931000	-25713.428616740617	-26340.930783647	627.502166906382	-26340.930783647	0.0018641793247444953	0.06221974581212548	628.7214988624944	1283.7206144355782	0.5719553744315194	0.9945962802915448	0.44211029461304324	0.649188004513935
932000	-25717.153173403734	-26344.028368781073	626.8751953773384	-26344.028368781073	0.001787307442237342	0.06392306529051664	628.102005752527	1608.6770283922444	0.5741408258604282	0.9780321658387138	0.4137203214942264	0.6513953765112676
933000	-25724.158786738633	-26340.111127324803	615.9523405861689	-26340.111127324803	0.0019718461074433357	0.07112679841735262	617.4025504248181	1482.2694603346147	0.6402851276750581	0.9086810261219317	0.6055349075513203	0.798928209152555
934000	-25711.604787569315	-26326.64348440676	615.0386968374424	-26326.64348440676	0.0019099037522226881	0.07177891692966773	616.5929054488873	1316.3200825200217	0.6716052686189278	0.9399387116138721	0.5879921696297279	0.7996699242925499
935000	-25742.179888596973	-26353.266042125048	611.0861535280762	-26353.266042125048	0.0021550335128033863	0.07476334262689247	612.6345139903635	1290.9597563653424	0.6698357366252368	0.8982180659838355	0.6000978100803545	0.7994849961522814
936000	-25714.441698450806	-26330.798094781843	616.3563963310384	-26330.798094781843	0.0020215947072379174	0.07114636810991667	617.5432015440297	1427.316856499891	0.5624728892600367	0.9314891955912389	0.48498885515520246	0.6902610194767363
937000	-25707.55944623693	-26338.150395537155	630.5909493002265	-26338.150395537155	0.0016823299707465714	0.059741738915453424	631.6431499183788	2117.104837128035	0.5236443263587831	0.9842260447689316	0.38823330819253926	0.6010217561138583
938000	-25709.87180638123	-26339.393778902282	629.5219725210529	-26339.393778902282	0.0017043147326550202	0.062212591878639395	630.817447574105	1545.410587669379	0.5942970418175716	1.0135355941140594	0.5137089433055464	0.6852391943237977
